ECN_CODE,PLNTT_CODE_SHORT,PLNTT_CODE,BRC_CODE_short,BRC_CODE,BRC_CONCEPT,NBN,ECN_name_plus_extras,BRC_NAME,PLABRYATT_VTA NAME,DESC_ABBR,GROWTH_STAGE,PHYLUM,TX_LV_ECN,TX_LV_BRC_PLNTT,PLANT_TYPE,Tjan,Tjul,Prec,E1,E2,L,F,R,N,S,HM,Ord,FamA,VTR Taxon name,Competitor,Ruderal,Stress Tolerant,BRC V PLNATT,match comment
1247,0920_1912,0920  1912,0920_1912,902 1912,Vas_1912,,Sherardia arvensis,Sherardia arvensis,Sherardia arvensis,,,vascular,spp,spp,,3.893073852,15.24433134,915.9974251,8,3,7,4,6,4,0,,Gent,Rubi,Sherardia arvensis,0,3,1,match,
1250,0920_1916,0920  1916,,,,,Silaum silaus,,Silaum silaus,,,vascular,spp,spp,,3.568108108,15.83597713,743.3786694,7,4,8,5,7,4,0,,Apia,Apia,Silaum silaus,0.675,0.675,2.65,match,
1254,0920_1259,0920  1259,0920_1259,902 1259,Vas_1259,,Silene dioica,Silene dioica,Silene dioica,sile dioic,,vascular,spp,spp,,3.392108303,14.59338267,1065.385462,5,3,5,6,6,7,0,,Cary,Cary,Silene dioica,1.333333333,1.333333333,1.333333333,match,
1252,0920_1258,0920  1258,0920_1258,902 1258,Vas_1258,,Silene alba,Silene latifolia,Silene latifolia,,,vascular,spp,spp,,3.601188392,15.09035468,910.7561746,8,4,7,4,7,6,0,,Cary,Cary,Silene latifolia,1,3,0,match,
1256,0920_1926,0920  1926,,,,,Silene vulgaris maritima,,Silene uniflora,,,vascular,spp,spp,,3.997587108,14.05514808,1262.956868,5,2,8,6,6,4,3,,Cary,Cary,Silene uniflora,NA,NA,NA,match,
1263,0920_1934,0920  1934,,,,,Sison amomum,,Sison amomum,,,vascular,spp,spp,forb,3.917427123,16.17366286,756.3221103,9,2,7,4,7,5,0,,Apia,Apia,Sison amomum,NA,NA,NA,match,
2973,0920_1944,0920  1944,,,,,Sium latifolium,,Sium latifolium,,,vascular,spp,spp,,3.73996587,15.94703072,701.6041126,7,4,7,10,7,7,0,,Apia,Apia,Sium latifolium,NA,NA,NA,match,
1268,0920_1947,0920  1947,0920_1947,902 1947,Vas_1947,,Solanum dulcamara (g),Solanum dulcamara,Solanum dulcamara,,(g),vascular,spp,spp,,3.817149857,15.16984892,945.2995131,8,5,7,8,7,7,0,,Sola,Sola,Solanum dulcamara,2.65,0.675,0.675,match,
2974,0920_1947,0920  1947,0920_1947,902 1947,Vas_1947,,Solanum dulcamara (s),Solanum dulcamara,Solanum dulcamara,sola dulca (s),(s),vascular,spp,spp,,3.817149857,15.16984892,945.2995131,8,5,7,8,7,7,0,,Sola,Sola,Solanum dulcamara,2.65,0.675,0.675,match,
1270,0920_1951,0920  1951,0920_1951,902 1951,Vas_1951,,Solidago virgaurea,Solidago virgaurea,Solidago virgaurea,,,vascular,spp,spp,,3.4154038,14.21612431,1217.314917,5,5,5,5,4,3,0,,Aste,Aste,Solidago virgaurea,0.675,0.675,2.65,match,
1271,0920_1952,0920  1952,0920_1952,902 1952,Vas_1952,,Sonchus arvensis,Sonchus arvensis,Sonchus arvensis,,,vascular,spp,spp,,3.75945122,14.79810334,1012.516136,7,4,8,6,7,6,1,,Aste,Aste,Sonchus arvensis,3,1,0,match,
1272,0920_1953,0920  1953,0920_1953,902 1953,Vas_1953,,Sonchus asper,Sonchus asper,Sonchus asper,sonc asper,,vascular,spp,spp,,3.65846962,14.60971039,1069.72516,8,3,7,5,7,6,0,,Aste,Aste,Sonchus asper,1,3,0,match,
1273,0920_1954,0920  1954,0920_1954,902 1954,Vas_1954,,Sonchus oleraceus,Sonchus oleraceus,Sonchus oleraceus,,,vascular,spp,spp,,3.731727941,14.76809436,1030.595846,8,3,7,5,7,7,0,,Aste,Aste,Sonchus oleraceus,1,3,0,match,
1274,0920_1958,0920  1958,0920_1958,902 1958,Vas_1958,,Sorbus aria (c),Sorbus aria,Sorbus aria,,(c),vascular,spp,spp,,3.786415929,16.27823009,774.0067699,7,3,6,4,7,4,0,,Rosa,Rosa,Sorbus aria,NA,NA,NA,match,
1275,0920_1960,0920  1960,0920_1960,902 1960,Vas_1960,,Sorbus aucuparia (c),Sorbus aucuparia,Sorbus aucuparia,,(c),vascular,spp,spp,,3.380905132,14.39239191,1128.188517,5,5,6,6,3,4,0,,Rosa,Rosa,Sorbus aucuparia,2,0,2,match,
2634,0920_1960,0920  1960,0920_1960,902 1960,Vas_1960,,Sorbus aucuparia (g),Sorbus aucuparia,Sorbus aucuparia,sorb aucup (g),(g),vascular,spp,spp,,3.380905132,14.39239191,1128.188517,5,5,6,6,3,4,0,,Rosa,Rosa,Sorbus aucuparia,2,0,2,match,
2597,0920_1960,0920  1960,0920_1960,902 1960,Vas_1960,,Sorbus aucuparia (s),Sorbus aucuparia,Sorbus aucuparia,,(s),vascular,spp,spp,,3.380905132,14.39239191,1128.188517,5,5,6,6,3,4,0,,Rosa,Rosa,Sorbus aucuparia,2,0,2,match,
4307,0920_1977,0920  1977,,,,,Sorbus torminalis (s),,Sorbus torminalis,,,vascular,spp,spp,tree,3.894527972,16.03066434,804.1821635,7,3,4,5,6,5,0,,Rosa,Rosa,Sorbus torminalis,NA,NA,NA,match,
1280,0920_1981,0920  1981,,,,,Sparganium erectum,,Sparganium erectum,,,vascular,spp,spp,reed,3.711406897,14.87854828,1000.157778,7,6,7,10,7,7,0,,Poal,Typh,Sparganium erectum,3,1,0,match,
1282,0920_2278,0920  2278,,,,,Spartina anglica (incl. S. x townsendii),,Spartina anglica,,,vascular,spp,spp,,4.570959752,15.69256966,903.6375464,7,1,9,9,8,6,7,,Poal,Poac,Spartina anglica,NA,NA,NA,match,
1285,0920_1991,0920  1991,,,,,Spergularia media,,Spergularia media,,,vascular,spp,spp,,4.209058403,14.57464839,1125.152843,8,4,8,8,8,5,5,,Cary,Cary,Spergularia media,NA,NA,NA,match,
1286,0920_1992,0920  1992,,,,,Spergularia rubra,,Spergularia rubra,,,vascular,spp,spp,,3.549616725,14.92472474,982.6981254,8,3,8,3,4,2,0,,Cary,Cary,Spergularia rubra,0,2,2,match,
234,0920_237,0920   237,0920_237,902 237,Vas_237,,Stachys officinalis,Stachys officinalis,Stachys officinalis,,,vascular,spp,spp,,3.623156912,15.36217933,940.2776759,7,3,7,5,5,3,0,,Lami,Lami,Stachys officinalis,0.675,0.675,2.65,match,
1292,0920_2003,0920  2003,0920_2003,902 2003,Vas_2003,,Stachys palustris,Stachys palustris,Stachys palustris,,,vascular,spp,spp,,3.669844037,14.63979511,1079.104876,5,6,7,8,7,7,0,,Lami,Lami,Stachys palustris,3,1,0,match,
1294,0920_1999,0920  1999,,,,,Stachys palustris x sylvatica,,Stachys palustris x sylvatica (S. x ambigua),,,vascular,hyb,hyb,,3.548527607,14.6990184,1086.047347,,,7,6,6,6,1,,Lami,Lami,Stachys palustris x sylvatica (S. x ambigua),3,1,0,match,
1293,0920_2005,0920  2005,0920_2005,902 2005,Vas_2005,,Stachys sylvatica,Stachys sylvatica,Stachys sylvatica,stac sylva,,vascular,spp,spp,,3.560859853,14.65939106,1063.852096,7,4,6,6,7,8,0,,Lami,Lami,Stachys sylvatica,3,1,0,match,
1296,0920_2009,0920  2009,0920_2009,902 2009,Vas_2009,,Stellaria graminea,Stellaria graminea,Stellaria graminea,,,vascular,spp,spp,,3.520849515,14.62066141,1065.14369,5,4,7,6,5,4,0,,Cary,Cary,Stellaria graminea,1.333333333,1.333333333,1.333333333,match,
1297,0920_2010,0920  2010,0920_2010,902 2010,Vas_2010,,Stellaria holostea,Stellaria holostea,Stellaria holostea,stel holos,,vascular,spp,spp,,3.488209937,14.660385,1057.832026,7,4,5,5,6,6,0,,Cary,Cary,Stellaria holostea,1.333333333,1.333333333,1.333333333,match,
1298,0920_2012,0920  2012,0920_2012,902 2012,Vas_2012,,Stellaria media,Stellaria media,Stellaria media,stel media,,vascular,spp,spp,,3.562014115,14.48074919,1094.530517,6,5,7,5,6,7,0,,Cary,Cary,Stellaria media,0,4,0,match,
1302,0920_2015,0920  2015,0920_2015,902 2015,Vas_2015,,Stellaria palustris,Stellaria palustris,Stellaria palustris,,,vascular,spp,spp,,3.573045356,15.51017279,793.1131587,5,5,7,8,6,4,0,,Cary,Cary,Stellaria palustris,NA,NA,NA,match,
1295,0920_2007,0920  2007,0920_2007,902 2007,Vas_2007,,Stellaria alsine,Stellaria uliginosa,Stellaria uliginosa,,,vascular,spp,spp,,3.463219483,14.36615088,1128.161463,7,3,7,8,5,5,0,,Cary,Cary,Stellaria uliginosa,0.675,2.65,0.675,match,
1303,0920_2019,0920  2019,,,,,Suaeda maritima,,Suaeda maritima,,,vascular,spp,spp,,4.277882883,14.85647147,1093.682444,8,5,9,8,8,6,7,,Cary,Amar,Suaeda maritima,NA,NA,NA,match,
1305,0920_2021,0920  2021,0920_2021,902 2021,Vas_2021,,Succisa pratensis,Succisa pratensis,Succisa pratensis,,,vascular,spp,spp,,3.50384507,14.38039155,1123.512087,7,4,7,7,5,2,0,,Dips,Dips,Succisa pratensis,0.675,0.675,2.65,match,
1308,0920_2024,0920  2024,,,,,Symphytum officinale,,Symphytum officinale,,,vascular,spp,spp,,3.669445205,15.36408219,871.468988,7,3,7,7,7,8,0,,Unpl,Bora,Symphytum officinale,2.65,0.675,0.675,match,
1313,0920_2032,0920  2032,0920_2032,902 2032,Vas_2032,,Tamus communis,Tamus communis,Tamus communis,,,vascular,spp,spp,,3.792799718,15.74363893,850.3911231,9,2,6,5,7,6,0,,Dios,Dios,Tamus communis,2.65,0.675,0.675,match,
4089,0920_2034,0920  2034,0920_3852,902 3852,Vas_3852,,Taraxacum fulvum (ery),Taraxacum fulvum,Taraxacum,,,vascular,spp,gen,,3.54322598,14.45744767,1103.94999,6,6,7,5,7,6,1,,Aste,Aste,Taraxacum,0.675,2.65,0.675,resolved,matched to genus
2982,0920_2034,0920  2034,0920_5454,902 5454,Vas_5454,,Taraxacum officinale agg.,Taraxacum sect. Ruderalia,Taraxacum,tara offic,,vascular,spp,gen,,3.54322598,14.45744767,1103.94999,6,6,7,5,7,6,1,,Aste,Aste,Taraxacum,0.675,2.65,0.675,resolved,matched to genus
1316,0920_2034,0920  2034,,,,,Taraxacum sect. palustria,,Taraxacum,,,vascular,spp,gen,,3.54322598,14.45744767,1103.94999,6,6,7,5,7,6,1,,Aste,Aste,Taraxacum,0.675,2.65,0.675,resolved,matched to genus
1319,0920_2039,0920  2039,0920_2039,902 2039,Vas_2039,,Taxus baccata (c),Taxus baccata,Taxus baccata,,(c),vascular,spp,spp,,3.504932401,15.06441026,976.334535,7,3,4,4,7,5,0,,Pina,Taxa,Taxus baccata,2,0,2,match,
2636,0920_2039,0920  2039,0920_2039,902 2039,Vas_2039,,Taxus baccata (g),Taxus baccata,Taxus baccata,taxu bacca (g),(g),vascular,spp,spp,,3.504932401,15.06441026,976.334535,7,3,4,4,7,5,0,,Pina,Taxa,Taxus baccata,2,0,2,match,
3246,0920_2045,0920  2045,0920_2045,902 2045,Vas_2045,,Teucrium scordium,Teucrium scordium,Teucrium scordium,,,vascular,spp,spp,,3.967297297,15.76351351,740.3716216,8,4,7,8,8,4,1,,Lami,Lami,Teucrium scordium,NA,NA,NA,match,
1321,0920_2046,0920  2046,0920_2046,902 2046,Vas_2046,,Teucrium scorodonia,Teucrium scorodonia,Teucrium scorodonia,teuc scoro,,vascular,spp,spp,,3.503218351,14.46755088,1149.833206,8,2,6,4,4,3,0,,Lami,Lami,Teucrium scorodonia,1.7,0.6,1.7,match,
1323,0920_2048,0920  2048,,,,,Thalictrum flavum,,Thalictrum flavum,,,vascular,spp,spp,,3.675697368,15.76932895,762.3584507,5,4,7,8,7,5,0,,Ranu,Ranu,Thalictrum flavum,2.65,0.675,0.675,match,
1324,0920_2049,0920  2049,,,,,Thalictrum minus,,Thalictrum minus,,,vascular,spp,spp,,3.423125,14.00658784,1185.119024,5,5,7,4,6,3,0,,Ranu,Ranu,Thalictrum minus,NA,NA,NA,match,
1328,0910_2052,0910  2052,,,,,Thelypteris palustris,,Thelypteris palustris,,,vascular,spp,spp,fern,3.869911111,15.47551111,869.4898,7,6,6,8,7,5,0,,Poly,Thel,Thelypteris palustris,NA,NA,NA,match,
3247,0920_2055,0920  2055,0920_2055,902 2055,Vas_2055,,Thesium humifusum,Thesium humifusum,Thesium humifusum,thes humif,,vascular,spp,spp,,3.821013514,16.21222973,761.6449662,7,1,8,3,8,3,0,,Sant,Sant,Thesium humifusum,NA,NA,NA,match,
4156,0920_2403,0920  2403,0920_2403,902 2403,Vas_2403,,Thuja plicata,Thuja plicata,Thuja plicata,,,vascular,spp,spp,,3.614175258,15.39790378,976.9684407,,,4,5,5,4,0,,Pina,Cupr,Thuja plicata,NA,NA,NA,match,
1333,0920_2060,0920  2060,0920_2060,902 2060,Vas_2060,,Thymus praecox arcticus,Thymus polytrichus,Thymus polytrichus,thym praec,,vascular,spp,spp,,3.415998523,14.21765965,1174.647506,5,3,8,4,6,2,0,,Lami,Lami,Thymus polytrichus,0,0,4,match,
3248,0920_2061,0920  2061,0920_2061,902 2061,Vas_2061,,Thymus pulegioides,Thymus pulegioides,Thymus pulegioides,,,vascular,spp,spp,,3.731572052,16.14338428,752.4468996,7,3,8,4,8,2,0,,Lami,Lami,Thymus pulegioides,NA,NA,NA,match,
3249,0920_2062,0920  2062,,,,,Thymus serpyllum,,Thymus serpyllum,,,vascular,spp,spp,,3.268888889,16.23,605.5033333,5,3,8,2,5,2,0,,Lami,Lami,Thymus serpyllum,NA,NA,NA,match,
1337,0920_2069,0920  2069,0920_2069,902 2069,Vas_2069,,Torilis japonica,Torilis japonica,Torilis japonica,tori japon,,vascular,spp,spp,,3.707223146,14.8801297,1003.899403,7,5,7,5,7,7,0,,Apia,Apia,Torilis japonica,1.7,1.7,0.6,match,
1338,0920_2070,0920  2070,,,,,Torilis nodosa,,Torilis nodosa,,,vascular,spp,spp,forb,4.136286439,15.85692015,792.092538,9,1,8,5,7,6,1,,Apia,Apia,Torilis nodosa,NA,NA,NA,match,
1339,0920_2074,0920  2074,0920_2074,902 2074,Vas_2074,,Tragopogon pratensis,Tragopogon pratensis,Tragopogon pratensis,,,vascular,spp,spp,,3.593754011,15.34205348,870.8849118,7,4,8,4,7,5,0,,Aste,Aste,Tragopogon pratensis,1.7,1.7,0.6,match,
1210,0920_1858,0920  1858,0920_1858,902 1858,Vas_1858,,Scirpus cespitosus,Trichophorum cespitosum,Trichophorum cespitosum,scir cespi,,vascular,spp,spp,,3.186468966,13.68210575,1311.872203,4,6,8,8,2,1,0,,Poal,Cype,Trichophorum cespitosum,1,0,3,match,
7006,0920_1858,0920  1858,,,,,Trichophorum germanicum,,Trichophorum cespitosum,,,vascular,spp,spp,,3.186468966,13.68210575,1311.872203,4,6,8,8,2,1,0,,Poal,Cype,Trichophorum cespitosum,1,0,3,resolved,matched to spp not subsp
1341,0920_2077,0920  2077,,,,,Trifolium arvense,,Trifolium arvense,,,vascular,spp,spp,,3.765484634,15.47389283,841.4623168,8,4,9,3,5,2,1,,Faba,Faba,Trifolium arvense,0,3,1,match,
4162,0920_2079,0920  2079,,,,,Trifolium bocconei,,Trifolium bocconei,,,vascular,spp,spp,,6.524,16.17,867.1035,9,1,9,4,5,2,0,,Faba,Faba,Trifolium bocconei,NA,NA,NA,match,
1342,0920_2080,0920  2080,0920_2080,902 2080,Vas_2080,,Trifolium campestre,Trifolium campestre,Trifolium campestre,trif campe,,vascular,spp,spp,,3.737028163,15.09791089,939.2221816,8,4,8,4,6,4,0,,Faba,Faba,Trifolium campestre,0,3,1,match,
1343,0920_2081,0920  2081,0920_2081,902 2081,Vas_2081,,Trifolium dubium,Trifolium dubium,Trifolium dubium,,,vascular,spp,spp,,3.616079333,14.61551595,1071.930535,7,3,7,4,6,5,0,,Faba,Faba,Trifolium dubium,0,3,1,match,
1344,0920_2083,0920  2083,,,,,Trifolium fragiferum,,Trifolium fragiferum,,,vascular,spp,spp,,4.0293125,16.028625,764.1258281,8,4,8,7,7,6,2,,Faba,Faba,Trifolium fragiferum,1.7,1.7,0.6,match,
1346,0920_2087,0920  2087,0920_2087,902 2087,Vas_2087,,Trifolium medium,Trifolium medium,Trifolium medium,,,vascular,spp,spp,,3.401953056,14.7893357,1008.350431,5,4,7,4,6,4,0,,Faba,Faba,Trifolium medium,1.7,0.6,1.7,match,
1347,0920_2088,0920  2088,,,,,Trifolium micranthum,,Trifolium micranthum,,,vascular,spp,spp,,4.114132231,15.85103306,847.689406,9,2,8,5,5,5,0,,Faba,Faba,Trifolium micranthum,0,3,1,match,
3085,0920_2268,0920  2268,,,,,Trifolium occidentale,,Trifolium occidentale,,,vascular,spp,spp,,6.293333333,15.87102564,939.91,7,0,9,4,6,2,3,,Faba,Faba,Trifolium occidentale,NA,NA,NA,match,
1349,0920_2091,0920  2091,0920_2091,902 2091,Vas_2091,,Trifolium pratense,Trifolium pratense,Trifolium pratense,,,vascular,spp,spp,,3.55638252,14.4734799,1099.624192,7,4,7,5,7,5,0,,Faba,Faba,Trifolium pratense,1.333333333,1.333333333,1.333333333,match,
1350,0920_2092,0920  2092,0920_2092,902 2092,Vas_2092,,Trifolium repens,Trifolium repens,Trifolium repens,trif repen,,vascular,spp,spp,,3.548054444,14.45060582,1104.845671,5,4,7,5,6,6,0,,Faba,Faba,Trifolium repens,1.7,1.7,0.6,match,
1351,0920_2094,0920  2094,,,,,Trifolium scabrum,,Trifolium scabrum,,,vascular,spp,spp,,4.47817284,15.93167901,830.7588704,9,2,9,3,7,2,1,,Faba,Faba,Trifolium scabrum,NA,NA,NA,match,
1352,0920_2097,0920  2097,,,,,Trifolium striatum,,Trifolium striatum,,,vascular,spp,spp,,4.002237288,15.69916384,804.7303559,8,3,8,3,5,2,0,,Faba,Faba,Trifolium striatum,0,3,1,match,
4167,0920_2098,0920  2098,,,,,Trifolium strictum,,Trifolium strictum,,,vascular,spp,spp,,5.776666667,15.87166667,873.55625,9,2,9,2,5,2,0,,Faba,Faba,Trifolium strictum,NA,NA,NA,match,
1353,0920_2101,0920  2101,0920_2101,902 2101,Vas_2101,,Triglochin maritimum,Triglochin maritimum,Triglochin maritimum,,,vascular,spp,spp,,4.172333948,14.34464945,1180.505521,5,6,8,7,7,5,4,,Alis,Junc,Triglochin maritimum,NA,NA,NA,match,
1354,0920_2102,0920  2102,0920_2102,902 2102,Vas_2102,,Triglochin palustre,Triglochin palustre,Triglochin palustre,,,vascular,spp,spp,,3.386632231,14.21912534,1145.366898,5,6,8,9,6,2,2,,Alis,Junc,Triglochin palustre,0.6,1.7,1.7,match,
7013,0920_1241.1,0920  1241.1,,,,,Tripleurospermum inodorum,,Tripleurospermum inodorum,,,vascular,spp,spp,,3.600515951,14.90663647,966.7271278,7,4,8,5,6,6,0,,Aste,Aste,Tripleurospermum inodorum,0,4,0,match,
1355,0920_1241.3,0920  1241.3,,,,,Matricaria maritima,,Tripleurospermum maritimum,,,vascular,spp,spp,,4.39344,14.4857,1131.591983,3,6,8,5,6,6,1,,Aste,Aste,Tripleurospermum maritimum,NA,NA,NA,resolved,matched to NBN preferred
1356,0920_2105,0920  2105,0920_2105,902 2105,Vas_2105,,Trisetum flavescens,Trisetum flavescens,Trisetum flavescens,tris flave,,vascular,spp,spp,,3.645312053,15.20586946,899.5173059,7,3,7,4,7,4,0,,Poal,Poac,Trisetum flavescens,1.333333333,1.333333333,1.333333333,match,
1357,0920_2106,0920  2106,0920_2106,902 2106,Vas_2106,,Trollius europaeus,Trollius europaeus,Trollius europaeus,,,vascular,spp,spp,,2.184976852,13.0412037,1517.355877,4,3,7,7,6,4,0,,Ranu,Ranu,Trollius europaeus,1.7,0.6,1.7,match,
1361,0920_2110,0920  2110,,,,,Typha angustifolia,,Typha angustifolia,,,vascular,spp,spp,,3.730249703,15.81883472,775.4722206,7,4,8,10,7,7,1,,Poal,Typh,Typha angustifolia,3,0,1,match,
1362,0920_2111,0920  2111,0920_2111,902 2111,Vas_2111,,Typha latifolia,Typha latifolia,Typha latifolia,,,vascular,spp,spp,,3.751581633,15.07952904,957.681773,8,6,8,10,7,7,0,,Poal,Typh,Typha latifolia,4,0,0,match,
2639,0920_2112,0920  2112,0920_2112,902 2112,Vas_2112,,Ulex europaeus (g),Ulex europaeus,Ulex europaeus,,(g),vascular,spp,spp,,3.55321511,14.57737313,1090.161717,7,1,7,5,5,3,0,,Faba,Faba,Ulex europaeus,2,0,2,match,
1363,0920_2112,0920  2112,0920_2112,902 2112,Vas_2112,,Ulex europaeus (s),Ulex europaeus,Ulex europaeus,,(s),vascular,spp,spp,,3.55321511,14.57737313,1090.161717,7,1,7,5,5,3,0,,Faba,Faba,Ulex europaeus,2,0,2,match,
1364,0920_2113,0920  2113,0920_2113,902 2113,Vas_2113,,Ulex gallii,Ulex gallii,Ulex gallii,,,vascular,spp,spp,,4.110799385,14.99235204,1098.804512,7,1,7,6,3,2,0,,Faba,Faba,Ulex gallii,2,0,2,match,
2991,0920_2114,0920  2114,,,,,Ulex minor,,Ulex minor,,,vascular,spp,spp,shrub,3.946616915,16.38552239,745.1826866,8,1,8,6,1,2,0,,Faba,Faba,Ulex minor,2,0,2,match,
2641,0920_2119,0920  2119,0920_2119,902 2119,Vas_2119,,Ulmus glabra (g),Ulmus glabra,Ulmus glabra,ulmu glabr (g),(g),vascular,spp,spp,,3.442889191,14.66002039,1055.727688,7,3,4,5,7,6,0,,Rosa,Ulma,Ulmus glabra,3,0,1,match,
1366,0920_2122,0920  2122,0920_2122,902 2122,Vas_2122,,Ulmus procera,Ulmus procera,Ulmus procera,ulmu proce,,vascular,spp,spp,,3.732035061,15.80135671,819.0174466,7,3,5,5,8,6,0,,Rosa,Ulma,Ulmus procera,3,0,1,match,
2993,0920_2122,0920  2122,0920_2122,902 2122,Vas_2122,,Ulmus procera (g),Ulmus procera,Ulmus procera,,(g),vascular,spp,spp,,3.732035061,15.80135671,819.0174466,7,3,5,5,8,6,0,,Rosa,Ulma,Ulmus procera,3,0,1,match,
2992,0920_2122,0920  2122,0920_2122,902 2122,Vas_2122,,Ulmus procera (s),Ulmus procera,Ulmus procera,,(s),vascular,spp,spp,,3.732035061,15.80135671,819.0174466,7,3,5,5,8,6,0,,Rosa,Ulma,Ulmus procera,3,0,1,match,
1368,0920_2126,0920  2126,0920_2126,902 2126,Vas_2126,,Urtica dioica,Urtica dioica,Urtica dioica,urti dioic,,vascular,spp,spp,,3.550674879,14.46111141,1102.495485,5,4,6,6,7,8,0,,Rosa,Urti,Urtica dioica,4,0,0,match,
1373,0920_2132,0920  2132,0920_2132,902 2132,Vas_2132,,Utricularia vulgaris,Utricularia vulgaris s.l.,Utricularia vulgaris sens.lat.,,,vascular,spp,spp,,3.56030622,14.35830622,1147.580548,5,5,7,12,6,4,0,,Lami,Lent,Utricularia vulgaris sens.lat.,NA,NA,NA,match,
1375,0920_2136,0920  2136,0920_2136,902 2136,Vas_2136,,Vaccinium myrtillus,Vaccinium myrtillus,Vaccinium myrtillus,vacc myrti,,vascular,spp,spp,,3.311366628,13.93921022,1242.53016,4,4,6,6,2,2,0,,Eric,Eric,Vaccinium myrtillus,2,0,2,match,
1376,0920_1419,0920  1419,0920_1419,902 1419,Vas_1419,,Vaccinium oxycoccos,Vaccinium oxycoccos,Vaccinium oxycoccos,,,vascular,spp,spp,,2.973202884,14.03205973,1228.80482,4,6,8,9,2,1,0,,Eric,Eric,Vaccinium oxycoccos,0,1,3,match,
1377,0920_2137,0920  2137,0920_2137,902 2137,Vas_2137,,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,,,vascular,spp,spp,,1.110793651,11.7252381,1896.633095,2,6,7,6,2,2,0,,Eric,Eric,Vaccinium uliginosum,NA,NA,NA,match,
1378,0920_2138,0920  2138,0920_2138,902 2138,Vas_2138,,Vaccinium vitis-idaea,Vaccinium vitis-idaea,Vaccinium vitis-idaea,vacc vitis,,vascular,spp,spp,,2.171061344,12.91304771,1474.290548,2,6,6,5,2,2,0,,Eric,Eric,Vaccinium vitis-idaea,1,0,3,match,
1380,0920_2139,0920  2139,0920_2139,902 2139,Vas_2139,,Valeriana dioica,Valeriana dioica,Valeriana dioica,,,vascular,spp,spp,,3.2423655,15.26843723,895.5487084,7,3,8,8,6,3,0,,Dips,Vale,Valeriana dioica,0.6,1.7,1.7,match,
1381,0920_2140,0920  2140,0920_2140,902 2140,Vas_2140,,Valeriana officinalis,Valeriana officinalis,Valeriana officinalis,,,vascular,spp,spp,,3.436256618,14.46173155,1114.720023,5,5,6,8,6,5,0,,Dips,Vale,Valeriana officinalis,1.333333333,1.333333333,1.333333333,match,
1387,0920_2157,0920  2157,0920_2157,902 2157,Vas_2157,,Verbascum thapsus,Verbascum thapsus,Verbascum thapsus,,,vascular,spp,spp,,3.681759218,15.15222124,918.216757,7,4,7,4,7,5,0,,Lami,Scro,Verbascum thapsus,0.6,1.7,1.7,match,
1390,0920_2161,0920  2161,0920_2161,902 2161,Vas_2161,,Veronica agrestis,Veronica agrestis,Veronica agrestis,,,vascular,spp,spp,,3.546562994,14.95169215,962.8948853,7,3,7,6,6,7,0,,Lami,Plan,Veronica agrestis,0,3,1,match,
1393,0920_2165,0920  2165,0920_2165,902 2165,Vas_2165,,Veronica arvensis,Veronica arvensis,Veronica arvensis,vero arven,,vascular,spp,spp,,3.530950559,14.55053855,1077.341314,8,3,8,4,6,5,0,,Lami,Plan,Veronica arvensis,0,2,2,match,
1395,0920_2167,0920  2167,0920_2167,902 2167,Vas_2167,,Veronica catenata,Veronica catenata,Veronica catenata,,,vascular,spp,spp,,3.847584781,15.5879239,815.824696,7,6,8,10,7,8,0,,Lami,Plan,Veronica catenata,1,3,0,match,
1396,0920_2168,0920  2168,0920_2168,902 2168,Vas_2168,,Veronica chamaedrys,Veronica chamaedrys,Veronica chamaedrys,vero chama,,vascular,spp,spp,,3.525776713,14.54623908,1094.913848,5,4,6,5,6,5,0,,Lami,Plan,Veronica chamaedrys,0.675,0.675,2.65,match,
1400,0920_2172,0920  2172,0920_2172,902 2172,Vas_2172,,Veronica montana,Veronica montana,Veronica montana,vero monta,,vascular,spp,spp,,3.633981842,14.91996974,1029.272289,7,3,4,6,6,6,0,,Lami,Plan,Veronica montana,0.6,1.7,1.7,match,
1401,0920_2173,0920  2173,0920_2173,902 2173,Vas_2173,,Veronica officinalis,Veronica officinalis,Veronica officinalis,vero offic,,vascular,spp,spp,,3.43300828,14.39961975,1124.77511,5,3,6,5,4,4,0,,Lami,Plan,Veronica officinalis,0.6,1.7,1.7,match,
1403,0920_2175,0920  2175,0920_2175,902 2175,Vas_2175,,Veronica persica,Veronica persica,Veronica persica,,,vascular,spp,spp,,3.724593496,14.85921409,992.5111966,,,6,5,7,7,0,,Lami,Plan,Veronica persica,0,4,0,match,
1405,0920_2179,0920  2179,0920_2179,902 2179,Vas_2179,,Veronica scutellata,Veronica scutellata,Veronica scutellata,,,vascular,spp,spp,,3.400802117,14.34260179,1128.503526,5,4,8,9,5,3,0,,Lami,Plan,Veronica scutellata,0.675,2.65,0.675,match,
1406,0920_2180,0920  2180,0920_2180.2,902 2180.2,Vas_2180.2,,Veronica serpyllifolia serpyllifolia,Veronica serpyllifolia subsp. serpyllifolia,Veronica serpyllifolia,vero serpy,,vascular,subsp,spp,,3.498834842,14.4674802,1104.116869,5,6,7,5,6,5,0,,Lami,Plan,Veronica serpyllifolia,0.675,2.65,0.675,resolved,matched to spp not subsp
